step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1900,33,3794,77.42857143,4.175331307,10,1714,0.081430674,10,1714,FALSE,,
1910,38,4119,76.27777778,3.787911067,13,1815,0.000388852,13,1815,FALSE,,
1920,34,4446,76.65517241,5.26473565,11,1928,0.085652677,11,1928,FALSE,,
1930,39,4815,75.234375,4.90580837,12,2050,0.059691147,12,2050,FALSE,,
1940,38,5161,88.98275862,4.691212884,14,2174,0.066874623,14,2174,FALSE,,
1950,41,5530,98.75,3.551785283,12,2292,0.035499534,12,2292,FALSE,,
1960,31,3208,59.40740741,2.545796742,8,1805,0.078407087,8,1805,FALSE,,
1970,26,1289,21.84745763,3.991210449,13,1989,0.048000985,13,1989,FALSE,,
1980,30,1564,26.50847458,5.814657427,13,2233,0.05858683,13,2233,FALSE,,
1990,35,1836,30.09836066,5.828668478,15,1905,8.40E-05,15,1905,FALSE,,
2000,23,1064,16.12121212,6.134517373,13,1886,0.033992025,13,1886,FALSE,,
2010,33,1281,19.11940299,5.098205098,15,2015,0.012832891,15,2015,FALSE,,
2020,33,1431,22.01538462,4.812641171,14,1780,0.076241378,14,1780,FALSE,,
2030,32,1610,24.39393939,5.36347361,15,2145,0.004530133,15,2145,FALSE,,
2040,35,1518,24.0952381,4.726520731,13,1366,0.052822327,13,1366,FALSE,,
2050,33,1741,27.203125,6.085623762,12,1491,0.094525618,12,1491,FALSE,,
2060,29,1914,31.37704918,4.968281741,13,1611,0.024096452,13,1611,FALSE,,
2070,29,1999,33.31666667,4.407311057,14,1817,0.02089096,14,1817,FALSE,,
2080,35,2009,37.90566038,4.143592818,13,1668,0.014168673,13,1668,FALSE,,
2090,29,1409,26.09259259,3.475546397,5,1146,0.031174849,5,1146,FALSE,,
2100,14,822,13.7,5.536333708,7,1333,0.054362481,7,1333,FALSE,,
2110,16,881,14.20967742,6.230651787,7,1286,0.088602743,7,1286,FALSE,,
2120,18,920,14.83870968,6.00587689,9,1248,0.104709888,9,1248,FALSE,,
2130,22,1019,17.27118644,5.270625108,11,1229,0.048576747,11,1229,FALSE,,
2140,24,1165,19.41666667,5.333720143,9,1223,0.089436149,9,1223,FALSE,,
2150,24,1237,22.08928571,5.060045819,12,1432,0.109775381,12,1432,FALSE,,
2160,21,1352,24.14285714,5.604032115,10,1505,0.03833431,10,1505,FALSE,,
2170,26,1501,26.33333333,5.491500755,12,1624,0.032800361,12,1624,FALSE,,
2180,27,1626,30.67924528,4.699510334,10,1508,0.058239912,10,1508,FALSE,,
2190,24,1151,20.55357143,5.251796302,7,1528,0.05898684,7,1528,FALSE,,
2200,25,1255,21.27118644,5.748370273,11,1502,0.099000864,11,1502,FALSE,,
2210,39,1554,27.26315789,3.811835767,15,1475,0.026159414,15,1475,FALSE,,
2220,43,1842,32.89285714,2.78302125,15,1552,0.02727777,15,1552,FALSE,,
2230,38,2106,36.94736842,4.224526297,11,1581,0.0169982,11,1581,FALSE,,
2240,29,1987,33.6779661,4.368133437,12,1694,0.029843302,12,1694,FALSE,,
2250,29,2074,36.38596491,4.877193535,13,1436,0.055228407,13,1436,FALSE,,
2260,34,1945,35.36363636,3.567950174,12,1546,0.061244185,12,1546,FALSE,,
2270,43,2257,39.59649123,3.016121613,12,1665,1.12E-05,12,1665,FALSE,,
2280,46,2663,45.13559322,1.919421143,12,1785,0,12,1785,FALSE,,
2290,34,1887,29.484375,2.857393475,4,1576,0.026125134,4,1576,FALSE,,
2300,23,1023,14.4084507,4.336378126,8,1507,0.114105555,8,1507,FALSE,,
2310,26,1070,14.45945946,5.112475107,4,1187,0.160255653,4,1187,FALSE,,
2320,28,1209,17.27142857,4.291685206,4,1406,0.062690072,4,1406,FALSE,,
2330,22,1153,16.47142857,5.037767631,9,1626,0.137823056,9,1626,FALSE,,
2340,26,1178,17.07246377,4.538926836,10,1569,0.04200946,10,1569,FALSE,,
2350,22,1205,16.97183099,4.868540034,8,1341,0.027018707,8,1341,FALSE,,
2360,24,1314,18.25,5.636642659,11,1454,0.079231853,11,1454,FALSE,,
2370,30,1386,19.52112676,4.324239108,11,1534,0.074091212,11,1534,FALSE,,
2380,24,1463,20.31944444,6.294613941,10,1499,0.059407742,10,1499,FALSE,,
2390,25,1612,22.70422535,4.17373607,10,1594,0.018276048,10,1594,FALSE,,
2400,29,1770,24.24657534,4.72100546,12,1946,0.037774856,12,1946,FALSE,,
2410,32,1993,29.30882353,4.071460326,8,1714,0.124381578,8,1714,FALSE,,
2420,35,2173,31.49275362,4.188738089,12,1863,0.062244292,12,1863,FALSE,,
2430,24,2265,32.82608696,5.38110501,8,1958,0.110965762,8,1958,FALSE,,
2440,24,2453,35.04285714,5.224086622,11,2195,0.033934625,11,2195,FALSE,,
2450,29,2661,36.45205479,5.313076865,11,2165,0.0800823,11,2165,FALSE,,
2460,31,2835,36.81818182,4.535347936,12,2137,0.049543953,12,2137,FALSE,,
2470,28,3004,40.05333333,5.289060008,11,2381,0.110999801,11,2381,FALSE,,
2480,37,3282,44.35135135,4.564625493,14,2562,0.052564811,14,2562,FALSE,,
2490,33,3552,50.74285714,4.690108492,12,2673,0.111799503,12,2673,FALSE,,
2500,35,2456,36.11764706,2.683318647,15,2476,0.010190619,15,2476,FALSE,,
2510,36,1879,28.46969697,3.391930402,16,2478,0.064290836,16,2478,FALSE,,
2520,44,2263,33.27941176,3.336396009,16,2618,0.064526141,16,2618,FALSE,,
2530,39,2451,36.58208955,4.760192509,16,2627,0.059572185,16,2627,FALSE,,
2540,37,2471,37.43939394,2.831354525,16,2571,0.015035397,16,2571,FALSE,,
2550,29,2479,37,4.796194635,14,2475,0.097566587,14,2475,FALSE,,
2560,40,2627,39.20895522,4.213506088,17,2624,0.004588483,17,2624,FALSE,,
2570,46,2718,43.14285714,2.846612047,18,2861,0.033817853,18,2861,FALSE,,
2580,36,2777,45.52459016,4.192512374,14,2922,0.045876944,14,2922,FALSE,,
2590,36,2964,48.59016393,3.780837357,13,3019,0.061195984,13,3019,FALSE,,
2600,33,2322,35.72307692,3.850278092,10,2814,0.055581116,10,2814,FALSE,,
2610,33,2146,30.65714286,5.234161091,12,2781,0.050026236,12,2781,FALSE,,
2620,30,2157,31.26086957,4.624428507,10,2452,0.058814413,10,2452,FALSE,,
2630,32,2291,33.20289855,5.447838707,13,2859,0.060695855,13,2859,FALSE,,
2640,28,2331,34.79104478,6.651985972,13,2348,0.065374499,13,2348,FALSE,,
2650,26,2364,38.12903226,4.899550917,14,2631,0.082626147,14,2631,FALSE,,
2660,29,2486,42.86206897,4.899568313,14,2543,0.001241546,14,2543,FALSE,,
2670,22,2585,45.35087719,5.217292002,11,2471,0.047251874,11,2471,FALSE,,
2680,19,2738,45.63333333,6.401872984,11,2686,0.055565784,11,2686,FALSE,,
2690,21,2926,51.33333333,6.532136693,11,2647,0.080560734,11,2647,FALSE,,
2700,22,3134,56.98181818,7.173223741,12,2941,0.089952187,12,2941,FALSE,,
2710,29,3363,65.94117647,4.04986336,11,2831,0.01432673,11,2831,FALSE,,
2720,25,2698,51.88461538,3.94385619,8,2795,0.051542736,8,2795,FALSE,,
2730,28,2679,47.83928571,5.601704886,12,2725,0.03959067,12,2725,FALSE,,
2740,34,2982,51.4137931,5.345950194,13,2792,0.070213814,13,2792,FALSE,,
2750,37,3336,56.54237288,4.384279093,13,2893,0.020316018,13,2893,FALSE,,
2760,33,3353,54.08064516,4.368742272,12,3113,0.004763515,12,3113,FALSE,,
2770,33,3480,53.53846154,5.562177513,12,3051,0.046663055,12,3051,FALSE,,
2780,35,3135,47.5,5.859536921,12,3155,0.04861243,12,3155,FALSE,,
2790,39,3510,53.18181818,5.932132866,12,3265,0.034345131,12,3265,FALSE,,
2800,31,3384,52.06153846,5.1580082,12,3526,0,12,3526,FALSE,,
2810,34,3577,58.63934426,4.712746518,13,3669,0.030416941,13,3669,FALSE,,
2820,38,1932,34.5,2.936066432,12,1905,0,12,1905,FALSE,,
2830,44,2307,38.45,3.396949942,13,2050,0,13,2050,FALSE,,
2840,39,2453,40.21311475,3.329711449,13,2180,0.015681151,13,2180,FALSE,,
2850,41,2593,43.21666667,2.65489508,14,2352,0.04699298,14,2352,FALSE,,
2860,49,3044,46.83076923,2.613211195,14,2492,0.045037613,14,2492,FALSE,,
2870,46,3413,49.46376812,3.48200937,14,2632,0.04356936,14,2632,FALSE,,
2880,51,3632,50.44444444,2.22973722,14,2772,0,14,2772,FALSE,,
2890,54,4031,53.74666667,2.583426736,14,2912,0,14,2912,FALSE,,
2900,60,4543,60.57333333,1.620831272,14,3052,0.03850104,14,3052,FALSE,,
2910,68,5181,67.28571429,1.329876657,14,3192,0,14,3192,FALSE,,
2920,59,5447,68.94936709,1.574827342,14,3332,0,14,3332,FALSE,,
2930,72,6073,74.06097561,1.029804149,14,3472,0,14,3472,FALSE,,
2940,69,6637,76.28735632,1.781370497,14,3612,0.045676315,14,3612,FALSE,,
2950,76,7309,79.44565217,1.825401004,14,3752,0.080999797,14,3752,FALSE,,
2960,73,7812,80.53608247,2.38619159,14,3892,0,14,3892,FALSE,,
2970,79,8500,85.85858586,1.582678376,14,4032,0,14,4032,FALSE,,
2980,81,9223,89.54368932,2.178949794,14,4172,0.06479482,14,4172,FALSE,,
2990,86,9746,91.94339623,1.611668806,14,4312,0,14,4312,FALSE,,
3000,90,10512,97.33333333,1.694197455,14,4452,0,14,4452,FALSE,,
3010,88,11119,102.0091743,1.533586043,14,4592,0,14,4592,FALSE,,
3020,83,8686,74.87931034,2.381251708,8,2920,0.059465806,8,2920,FALSE,,
3030,55,4570,36.85483871,3.767241929,10,3054,0.123411463,10,3054,FALSE,,
3040,47,2696,22.09836066,3.76063141,15,3382,0.032256651,15,3382,FALSE,,
3050,52,2622,21.85,2.896974969,12,3902,0.055583112,12,3902,FALSE,,
3060,64,2934,24.04918033,2.834745326,14,2933,0.013516356,14,2933,FALSE,,
3070,72,3394,28.28333333,2.480035808,16,3260,0.072042482,16,3260,FALSE,,
3080,53,3196,26.85714286,3.751591387,11,3317,0.076768485,11,3317,FALSE,,
3090,48,2213,19.5840708,4.010212208,17,3314,0.042771517,17,3314,FALSE,,
3100,55,2436,22.34862385,2.622282995,14,3537,0.073985725,14,3537,FALSE,,
3110,53,2788,25.81481481,2.724294042,17,3643,0.042712619,17,3643,FALSE,,
3120,54,3062,27.33928571,3.409865296,17,3467,0.036463835,17,3467,FALSE,,
3130,60,1995,17.5,2.308967266,12,3081,0.044427624,12,3081,FALSE,,
3140,56,1840,16.28318584,3.57220136,10,2442,0.106675456,10,2442,FALSE,,
3150,65,1967,18.04587156,2.644353687,17,2416,0.028569957,17,2416,FALSE,,
3160,60,2248,20.25225225,3.44739052,12,2297,0.022921511,12,2297,FALSE,,
3170,58,2378,21.81651376,3.195543893,15,2789,0.048273122,15,2789,FALSE,,
3180,50,2412,22.33333333,3.345773147,12,2496,0.057375995,12,2496,FALSE,,
3190,55,2657,23.93693694,3.619735055,16,2677,0.024415491,16,2677,FALSE,,
3200,60,2853,25.02631579,3.651817888,14,2184,0.082454017,14,2184,FALSE,,
3210,55,3222,29.29090909,3.689153519,12,1916,0.052997343,12,1916,FALSE,,
3220,49,3501,33.34285714,3.45550378,12,2103,0.089343723,12,2103,FALSE,,
3230,50,2214,21.08571429,3.127292152,15,2574,0.019751668,15,2574,FALSE,,
3240,47,482,4.67961165,3.743846433,13,2180,0.043450492,13,2180,FALSE,,
3250,57,733,7.048076923,3.477700223,14,2153,0.010757458,14,2153,FALSE,,
3260,50,776,7.461538462,3.209993488,11,2518,0.09256237,11,2518,FALSE,,
3270,52,1006,9.96039604,3.105262712,15,2426,0.013041024,15,2426,FALSE,,
3280,60,1429,14.43434343,2.764499761,15,2685,0.040536274,15,2685,FALSE,,
3290,69,1906,19.06,2.83483286,16,2818,0.058066966,16,2818,FALSE,,
