step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1290,0,0,0,14.34057538,0,0,0.464161553,0,0,FALSE,,
1300,0,0,0,15.17550869,0,0,1,0,0,FALSE,,
1310,2,3,0.125,14.46841428,0,0,0.745416926,0,0,FALSE,,
1320,2,13,0.590909091,14.29957353,0,0,1,0,0,FALSE,,
1330,3,7,0.333333333,12.91282735,0,0,1,0,0,FALSE,,
1340,0,0,0,14.72267177,0,0,1,0,0,FALSE,,
1350,0,0,0,14.68346717,0,0,1,0,0,FALSE,,
1360,0,0,0,14.55737244,0,0,0.526734706,0,0,FALSE,,
1370,1,0,0,13.29593295,0,0,0.442409668,0,0,FALSE,,
1380,0,0,0,15.37949628,0,0,1,0,0,FALSE,,
1390,0,0,0,16.03099442,0,0,1,0,0,FALSE,,
1400,0,0,0,13.06918538,0,0,0.635455755,0,0,FALSE,,
1410,2,0,0,12.46604818,0,0,1,0,0,FALSE,,
1420,1,1,0.047619048,14.6305745,0,0,1,0,0,FALSE,,
1430,0,0,0,14.1272794,0,0,0.399339716,0,0,FALSE,,
1440,0,0,0,13.64565901,0,0,0.803835597,0,0,FALSE,,
1450,1,0,0,14.58629422,0,0,0.592984523,0,0,FALSE,,
1460,2,0,0,14.08692983,0,0,0.667737328,0,0,FALSE,,
1470,3,16,0.484848485,12.27372794,0,0,0.425209805,0,0,FALSE,,
1480,4,39,1.392857143,12.90894323,0,0,0.629669967,0,0,FALSE,,
1490,5,73,3.173913043,13.74919852,0,0,0.591771044,0,0,FALSE,,
1500,4,113,5.65,11.84538515,0,0,1,0,0,FALSE,,
1510,0,0,0,14.89889159,0,0,1,0,0,FALSE,,
1520,1,0,0,15.67609957,0,0,1,0,0,FALSE,,
1530,0,0,0,14.5887694,0,0,1,0,0,FALSE,,
1540,0,0,0,14.43644551,0,0,0.445633018,0,0,FALSE,,
1550,1,0,0,14.76924129,0,0,0.689672807,0,0,FALSE,,
1560,1,0,0,14.75012658,0,0,0.728830752,0,0,FALSE,,
1570,0,0,0,15.31495066,0,0,1,0,0,FALSE,,
1580,0,0,0,15.8482152,0,0,0.746479874,0,0,FALSE,,
1590,0,0,0,17.32551175,0,0,1,0,0,FALSE,,
1600,0,0,0,14.88467537,0,0,0.785838031,0,0,FALSE,,
1610,0,0,0,15.74994113,0,0,1,0,0,FALSE,,
1620,1,0,0,15.49484908,0,0,1,0,0,FALSE,,
1630,0,0,0,17.3790431,0,0,1,0,0,FALSE,,
1640,3,0,0,12.84259668,0,0,0.588637252,0,0,FALSE,,
1650,0,0,0,14.78117355,0,0,1,0,0,FALSE,,
1660,0,0,0,15.65763725,0,0,0.439584499,0,0,FALSE,,
1670,0,0,0,11.99738021,0,0,0.528681975,0,0,FALSE,,
1680,0,0,0,16.40250825,0,0,0.968430184,0,0,FALSE,,
1690,0,0,0,15.66064401,0,0,0.633023721,0,0,FALSE,,
1700,0,0,0,15.7972258,0,0,1,0,0,FALSE,,
1710,0,0,0,14.7881576,0,0,1,0,0,FALSE,,
1720,0,0,0,15.34097451,0,0,0.729069269,0,0,FALSE,,
1730,0,0,0,17.74523132,0,0,0.76043799,0,0,FALSE,,
1740,0,0,0,16.72934199,0,0,0.575774164,0,0,FALSE,,
1750,1,0,0,16.42630501,0,0,1,0,0,FALSE,,
1760,0,0,0,16.35914708,0,0,1,0,0,FALSE,,
1770,0,0,0,14.9523551,0,0,0.605572539,0,0,FALSE,,
1780,0,0,0,14.66124769,0,0,0.704964329,0,0,FALSE,,
1790,1,0,0,15.21531723,0,0,0.467464548,0,0,FALSE,,
1800,0,0,0,14.33555819,0,0,0.538034007,0,0,FALSE,,
1810,0,0,0,16.70145898,0,0,0.544164926,0,0,FALSE,,
1820,1,0,0,16.36457963,0,0,0.632584605,0,0,FALSE,,
1830,0,0,0,14.05898094,0,0,1,0,0,FALSE,,
1840,1,0,0,14.62394085,0,0,0.494820967,0,0,FALSE,,
1850,0,0,0,16.65593033,0,0,0.499423759,0,0,FALSE,,
1860,2,0,0,14.58852068,0,0,0.488146177,0,0,FALSE,,
1870,0,0,0,15.0218584,0,0,0.613282883,0,0,FALSE,,
1880,2,0,0,15.65246321,0,0,0.769932518,0,0,FALSE,,
1890,0,0,0,12.97275456,0,0,0.533934128,0,0,FALSE,,
1900,0,0,0,16.5548897,0,0,0.510865209,0,0,FALSE,,
1910,2,0,0,10.89290841,0,0,0.527549482,0,0,FALSE,,
1920,0,0,0,15.41445388,0,0,0.700538855,0,0,FALSE,,
1930,0,0,0,13.51637806,0,0,0.332681578,0,0,FALSE,,
1940,1,1,0.047619048,13.54150465,1,2,0.230869701,1,2,FALSE,,
1950,0,0,0,14.41428516,0,0,0.095575912,0,0,FALSE,,
1960,0,0,0,16.07504991,0,0,1,0,0,FALSE,,
1970,1,0,0,12.26340703,0,0,0.700230048,0,0,FALSE,,
1980,0,0,0,15.89536636,0,0,0.754245784,0,0,FALSE,,
1990,1,0,0,14.45897183,0,0,0.414705029,0,0,FALSE,,
2000,1,0,0,14.16993659,0,0,0.560396933,0,0,FALSE,,
2010,1,1,0.038461538,15.7013444,0,0,0.556020584,0,0,FALSE,,
2020,2,11,0.423076923,13.84363008,0,0,0.259680109,0,0,FALSE,,
2030,1,21,0.807692308,14.70562478,0,0,0.585471187,0,0,FALSE,,
2040,4,35,1.458333333,14.42768625,0,0,0.707893983,0,0,FALSE,,
2050,4,56,2.24,15.22129287,0,0,0.711955655,0,0,FALSE,,
2060,3,86,4.095238095,13.99658355,0,0,0.543160207,0,0,FALSE,,
2070,1,0,0,15.4726401,0,0,0.525331772,0,0,FALSE,,
2080,0,0,0,15.47264912,0,0,0.025514055,0,0,FALSE,,
2090,0,0,0,13.44424497,0,0,1,0,0,FALSE,,
2100,1,0,0,13.15305091,0,0,0.614359053,0,0,FALSE,,
2110,0,0,0,14.63353049,0,0,0.665762228,0,0,FALSE,,
2120,1,0,0,13.060954,0,0,0.419015474,0,0,FALSE,,
2130,2,0,0,13.37513865,0,0,0.296089798,0,0,FALSE,,
2140,2,1,0.045454545,11.07852249,0,0,0.309890595,0,0,FALSE,,
2150,0,0,0,12.1224373,0,0,0.391184161,0,0,FALSE,,
2160,0,0,0,16.42316951,0,0,0.51861477,0,0,FALSE,,
2170,0,0,0,16.02593812,0,0,0.624686708,0,0,FALSE,,
2180,2,0,0,14.11066496,0,0,0.630150515,0,0,FALSE,,
2190,1,0,0,13.39957813,0,0,1,0,0,FALSE,,
2200,0,0,0,16.30958462,0,0,0.798889743,0,0,FALSE,,
2210,0,0,0,15.12897054,0,0,0.597794058,0,0,FALSE,,
2220,1,0,0,10.47272946,0,0,0.273254415,0,0,FALSE,,
2230,0,0,0,15.33540012,0,0,0.56015083,0,0,FALSE,,
2240,1,0,0,14.6451999,0,0,0.516456582,0,0,FALSE,,
2250,0,0,0,17.53749332,0,0,0.506701735,0,0,FALSE,,
2260,0,0,0,14.27425136,0,0,0.555137443,0,0,FALSE,,
2270,0,0,0,14.69774724,0,0,1,0,0,FALSE,,
2280,1,0,0,12.76341142,0,0,0.773590121,0,0,FALSE,,
2290,0,0,0,15.58384886,0,0,0.591151056,0,0,FALSE,,
2300,1,0,0,13.8826827,0,0,0.425931678,0,0,FALSE,,
2310,0,0,0,16.26632738,0,0,0.63069425,0,0,FALSE,,
2320,0,0,0,12.48505606,0,0,0.526557211,0,0,FALSE,,
2330,1,0,0,14.51380512,0,2,0.47757407,0,2,FALSE,,
2340,1,0,0,14.4305703,0,0,0.548376977,0,0,FALSE,,
2350,2,0,0,12.94557997,0,0,0.611605859,0,0,FALSE,,
2360,1,0,0,15.45793948,0,0,0.632117049,0,0,FALSE,,
2370,1,0,0,13.41301919,0,0,0.451078301,0,0,FALSE,,
2380,0,0,0,14.82944614,0,0,1,0,0,FALSE,,
2390,0,0,0,14.46450513,0,0,0.575792017,0,0,FALSE,,
2400,1,0,0,15.32320251,0,0,0.533381036,0,0,FALSE,,
2410,0,0,0,15.74086023,0,0,1,0,0,FALSE,,
2420,0,0,0,14.49536437,0,0,1,0,0,FALSE,,
2430,0,0,0,16.1206267,0,0,0.762426898,0,0,FALSE,,
2440,0,0,0,14.13236579,0,0,0.629722198,0,0,FALSE,,
2450,2,0,0,13.49275345,0,0,0.398558669,0,0,FALSE,,
2460,1,1,0.034482759,13.39021566,0,0,0.576919733,0,0,FALSE,,
2470,0,0,0,12.5726597,0,1,0.337679473,0,1,FALSE,,
2480,0,0,0,11.85389371,0,3,0.215431428,0,3,FALSE,,
2490,1,1,0.035714286,15.99651681,0,0,0.608874228,0,0,FALSE,,
2500,1,2,0.095238095,11.07309103,0,0,0.195676965,0,0,FALSE,,
2510,0,0,0,14.59413892,0,0,0.548580605,0,0,FALSE,,
2520,0,0,0,14.77038632,0,4,0.620018222,0,4,FALSE,,
2530,0,0,0,19.22200223,0,0,1,0,0,FALSE,,
2540,2,0,0,12.53824371,0,0,0.601374577,0,0,FALSE,,
2550,1,0,0,13.9336593,0,0,0.759411977,0,0,FALSE,,
2560,0,0,0,16.00842886,0,0,0.635312951,0,0,FALSE,,
2570,1,0,0,16.09880923,0,0,0.783905144,0,0,FALSE,,
2580,0,0,0,15.78842937,0,0,1,0,0,FALSE,,
2590,1,0,0,12.51060514,0,0,1,0,0,FALSE,,
2600,0,0,0,12.9997709,0,0,0.642266742,0,0,FALSE,,
2610,1,0,0,14.32558545,0,0,1,0,0,FALSE,,
2620,0,0,0,15.46407423,0,0,0.502444356,0,0,FALSE,,
2630,1,0,0,13.55280727,0,0,0.204052318,0,0,FALSE,,
2640,1,1,0.05,15.06361484,0,0,1,0,0,FALSE,,
2650,0,0,0,15.70621735,0,0,0.625969965,0,0,FALSE,,
2660,1,0,0,14.86209402,0,0,1,0,0,FALSE,,
2670,1,0,0,14.6555611,0,0,0.707325493,0,0,FALSE,,
2680,0,0,0,13.98406642,0,0,0.955042805,0,0,FALSE,,
2690,1,0,0,14.973964,0,0,1,0,0,FALSE,,
2700,0,0,0,14.4742416,0,0,0.445939775,0,0,FALSE,,
2710,1,0,0,15.0810243,0,0,0.736652931,0,0,FALSE,,
2720,1,0,0,13.89129253,0,0,0.62552607,0,0,FALSE,,
2730,1,0,0,14.41888784,0,0,1,0,0,FALSE,,
2740,1,0,0,13.9654388,0,0,0.451501272,0,0,FALSE,,
2750,0,0,0,11.77809203,0,0,0.422284305,0,0,FALSE,,
