step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
890,47,2396,18.57364341,5.436864237,47,4275,0.337039302,47,4275,FALSE,,
895,47,2586,19.74045802,5.658660277,47,4488,0.344331436,47,4488,FALSE,,
900,46,2801,21.06015038,5.616900482,46,4699,0.343496531,46,4699,FALSE,,
905,46,2937,21.91791045,5.507671428,46,4871,0.330819133,46,4871,FALSE,,
910,50,3080,22.48175182,5.736302317,50,5056,0.348403083,50,5056,FALSE,,
915,43,3166,23.10948905,5.698760242,43,5137,0.336185449,43,5137,FALSE,,
920,44,3374,24.80882353,5.720827938,44,5340,0.320923518,44,5340,FALSE,,
925,53,3614,26.1884058,5.378526066,53,5523,0.298480995,53,5523,FALSE,,
930,55,3753,26.80714286,5.552312148,55,5762,0.273034892,55,5762,FALSE,,
935,46,3847,27.87681159,5.769219482,46,5852,0.288140206,46,5852,FALSE,,
940,43,3596,26.05797101,5.808326878,43,5992,0.305273383,43,5992,FALSE,,
945,50,3729,27.02173913,5.555718193,50,6198,0.310485005,50,6198,FALSE,,
950,51,3842,28.45925926,5.316134318,51,6435,0.298324134,51,6435,FALSE,,
955,54,4068,31.29230769,4.730025953,54,6706,0.283905457,54,6706,FALSE,,
960,51,4246,32.41221374,4.89706037,51,6906,0.292913519,51,6906,FALSE,,
965,53,4457,33.26119403,4.930677328,53,7090,0.294520884,53,7090,FALSE,,
970,55,4679,34.40441176,5.116937171,55,7350,0.265009816,55,7350,FALSE,,
975,58,4904,35.79562044,4.740977886,58,7612,0.232067444,58,7612,FALSE,,
980,52,4973,36.03623188,5.062005621,52,7767,0.248532547,52,7767,FALSE,,
985,50,4997,36.47445255,4.995141255,50,7804,0.252570451,50,7804,FALSE,,
990,52,4456,33.00740741,4.631048501,52,8039,0.236727285,52,8039,FALSE,,
995,52,4238,31.86466165,4.792064047,52,8152,0.259348746,52,8152,FALSE,,
1000,57,4453,33.48120301,4.565121041,57,8416,0.27165649,57,8416,FALSE,,
1005,61,4710,33.88489209,4.373993234,61,8642,0.245973897,61,8642,FALSE,,
1010,56,4930,35.98540146,4.498792571,56,8914,0.242790594,56,8914,FALSE,,
1015,59,5217,37.5323741,4.686429697,59,9201,0.262097337,59,9201,FALSE,,
1020,65,5515,38.83802817,4.801725298,65,9502,0.26037524,65,9502,FALSE,,
1025,61,5804,40.58741259,4.870469861,61,9793,0.247239541,61,9793,FALSE,,
1030,64,6114,42.75524476,4.658740319,64,10101,0.246106033,64,10101,FALSE,,
1035,71,6450,44.48275862,4.145896486,71,10423,0.223419008,71,10423,FALSE,,
1040,60,6469,44.6137931,4.518626042,60,10564,0.256469882,60,10564,FALSE,,
1045,62,6737,46.46206897,4.65191037,62,10841,0.272966159,62,10841,FALSE,,
1050,66,6143,41.78911565,4.441969331,66,10806,0.260168573,66,10806,FALSE,,
1055,62,5156,34.60402685,4.499416241,62,10338,0.246982691,62,10338,FALSE,,
1060,45,3913,25.91390728,4.829043776,45,10298,0.262754448,45,10298,FALSE,,
1065,39,1291,8.549668874,5.253968881,39,9525,0.301138546,39,9525,FALSE,,
1070,36,1142,7.464052288,5.103600796,36,9322,0.287805565,36,9322,FALSE,,
1075,33,1116,7.2,4.994013753,33,9461,0.290300932,33,9461,FALSE,,
1080,34,1161,7.490322581,4.887035162,34,9524,0.285750016,34,9524,FALSE,,
1085,35,1245,7.980769231,5.064060399,35,9190,0.301223995,35,9190,FALSE,,
1090,38,1346,8.518987342,5.024521171,38,9215,0.294981845,38,9215,FALSE,,
1095,51,1508,9.251533742,5.169629564,51,9213,0.284904725,51,9213,FALSE,,
1100,49,1517,9.48125,4.88699297,49,9216,0.278873098,49,9216,FALSE,,
1105,57,1156,7.135802469,4.477772603,57,9089,0.252799952,57,9089,FALSE,,
1110,63,1347,8.213414634,4.939046564,63,9300,0.288563238,63,9300,FALSE,,
1115,69,1617,9.920245399,4.801264029,69,9554,0.273746989,69,9554,FALSE,,
1120,71,1945,12.00617284,4.085349662,71,9895,0.227816885,71,9895,FALSE,,
1125,75,2299,14.10429448,4.562925327,75,10235,0.270214384,75,10235,FALSE,,
1130,77,2607,15.99386503,4.506486503,77,10534,0.247723562,77,10534,FALSE,,
1135,80,2920,17.80487805,4.280444477,80,10825,0.217573262,80,10825,FALSE,,
1140,69,2964,17.96363636,4.706665575,69,10958,0.203498317,69,10958,FALSE,,
1145,63,2923,17.71515152,4.793690632,63,10475,0.225746213,63,10475,FALSE,,
1150,58,2517,15.44171779,4.756189383,58,10718,0.218689289,58,10718,FALSE,,
1155,54,2028,12.59627329,4.917299676,54,10666,0.253268266,54,10666,FALSE,,
1160,48,1943,12.29746835,4.543571732,48,10767,0.246867543,48,10767,FALSE,,
1165,58,2121,13.8627451,4.192330915,58,10973,0.237386904,58,10973,FALSE,,
1170,65,2411,15.65584416,4.260401727,65,11247,0.244879343,65,11247,FALSE,,
1175,66,2678,17.27741935,4.495697845,66,11481,0.246896586,66,11481,FALSE,,
1180,72,2849,18.03164557,4.566689877,72,11679,0.240238364,72,11679,FALSE,,
1185,78,3070,19.3081761,4.130006734,78,11943,0.214705016,78,11943,FALSE,,
1190,73,3240,20.25,4.143917026,73,12059,0.202679903,73,12059,FALSE,,
1195,68,3261,20.00613497,4.291814596,68,12165,0.214201706,68,12165,FALSE,,
1200,60,3033,18.60736196,5.189427483,60,11657,0.284830114,60,11657,FALSE,,
1205,51,2387,14.7345679,5.038764898,51,11440,0.28657794,51,11440,FALSE,,
1210,33,1143,7.099378882,5.241130842,33,10742,0.308243048,33,10742,FALSE,,
1215,24,511,3.213836478,5.445167295,24,10084,0.347051019,24,10084,FALSE,,
1220,32,571,3.481707317,5.391765103,32,9735,0.327685545,32,9735,FALSE,,
1225,37,679,4.115151515,5.590673938,37,9832,0.351281107,37,9832,FALSE,,
1230,43,748,4.533333333,5.274596497,43,9770,0.312028182,43,9770,FALSE,,
1235,51,873,5.22754491,4.95271107,51,10179,0.290460187,51,10179,FALSE,,
1240,58,1081,6.551515152,4.436042972,58,10402,0.263997053,58,10402,FALSE,,
1245,66,1316,7.741176471,4.411948266,66,10701,0.245230121,66,10701,FALSE,,
1250,69,1533,8.810344828,4.468173992,69,10916,0.237141688,69,10916,FALSE,,
1255,73,1654,9.560693642,4.474691105,73,11195,0.243698653,73,11195,FALSE,,
1260,72,1867,10.66857143,4.72021294,72,11361,0.253866794,72,11361,FALSE,,
1265,74,2144,12.25142857,4.51222542,74,11616,0.25136377,74,11616,FALSE,,
1270,80,2406,13.74857143,4.408621267,80,11810,0.228562252,80,11810,FALSE,,
1275,76,2564,14.65142857,4.598548185,76,12159,0.244831032,76,12159,FALSE,,
1280,75,2787,16.01724138,4.244704601,75,12480,0.216538119,75,12480,FALSE,,
1285,73,2992,17,4.748568107,73,12715,0.240949613,73,12715,FALSE,,
1290,66,2977,17.01142857,4.946301693,66,12487,0.247900615,66,12487,FALSE,,
1295,70,2795,16.15606936,4.484842015,70,12336,0.220228251,70,12336,FALSE,,
1300,61,2249,13.0755814,4.687565307,61,11331,0.236889854,61,11331,FALSE,,
1305,55,1775,10.62874251,4.471060588,55,11486,0.251000948,55,11486,FALSE,,
1310,48,1318,7.892215569,4.364807703,48,11651,0.24041801,48,11651,FALSE,,
1315,47,1418,8.390532544,4.747721154,47,11607,0.260153594,47,11607,FALSE,,
1320,38,1350,7.98816568,4.884494765,38,11492,0.270136412,38,11492,FALSE,,
1325,44,1469,8.641176471,4.970957201,44,10988,0.272614997,44,10988,FALSE,,
1330,47,1603,9.429411765,5.370773881,47,11142,0.293656759,47,11142,FALSE,,
1335,59,1814,10.60818713,4.960533299,59,11277,0.277015986,59,11277,FALSE,,
1340,57,1906,11.27810651,4.960597141,57,10524,0.290624449,57,10524,FALSE,,
1345,60,2018,11.9408284,4.767632989,60,10786,0.293133154,60,10786,FALSE,,
1350,66,2207,12.98235294,4.656179949,66,11062,0.2697279,66,11062,FALSE,,
1355,64,2362,13.8128655,4.508688687,64,11178,0.261548742,64,11178,FALSE,,
1360,53,2417,13.97109827,4.871044077,53,11369,0.277226849,53,11369,FALSE,,
1365,56,2591,14.80571429,5.016675837,56,11513,0.262216699,56,11513,FALSE,,
1370,60,2842,16.24,5.227787424,60,11702,0.270156354,60,11702,FALSE,,
1375,64,3083,17.7183908,5.084686432,64,11949,0.248136491,64,11949,FALSE,,
1380,57,2811,16.43859649,5.213655711,57,11183,0.263958697,57,11183,FALSE,,
