step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
490,39,1257,10.13709677,5.996891145,39,4686,0.357527038,39,4686,FALSE,,
495,45,1418,11.25396825,5.589101389,45,4809,0.329756573,45,4809,FALSE,,
500,42,1241,9.771653543,5.625579495,42,4584,0.327665914,42,4584,FALSE,,
505,34,843,6.534883721,5.948494217,34,4457,0.338167067,34,4457,FALSE,,
510,33,503,3.960629921,5.999107033,33,4388,0.340623267,33,4388,FALSE,,
515,35,362,2.80620155,5.419821013,35,4557,0.315825456,35,4557,FALSE,,
520,39,447,3.438461538,5.653690702,39,4590,0.337189939,39,4590,FALSE,,
525,48,627,4.976190476,5.409448775,48,4590,0.321833432,48,4590,FALSE,,
530,40,700,5.426356589,5.408681098,40,4626,0.321681,40,4626,FALSE,,
535,40,646,4.857142857,5.54586859,40,4796,0.321993958,40,4796,FALSE,,
540,38,696,5.4375,5.302671064,38,4930,0.306148086,38,4930,FALSE,,
545,48,815,6.317829457,5.405159288,48,5058,0.30681217,48,5058,FALSE,,
550,46,956,7.187969925,5.585382482,46,5119,0.306039062,46,5119,FALSE,,
555,40,1078,8.229007634,5.335835517,40,5259,0.291937033,40,5259,FALSE,,
560,42,1078,8.292307692,5.438242116,42,4972,0.304158005,42,4972,FALSE,,
565,44,627,4.823076923,5.29468656,44,4992,0.294150332,44,4992,FALSE,,
570,38,572,4.4,5.298318292,38,4711,0.291073579,38,4711,FALSE,,
575,33,446,3.328358209,5.810570037,33,4491,0.321703022,33,4491,FALSE,,
580,45,618,4.646616541,5.35930948,45,4683,0.320814348,45,4683,FALSE,,
585,42,772,5.718518519,5.537043046,42,4765,0.318707543,42,4765,FALSE,,
590,45,913,6.762962963,5.537579293,45,4972,0.340025917,45,4972,FALSE,,
595,53,1162,8.671641791,5.031185886,53,5213,0.301247266,53,5213,FALSE,,
600,54,1404,10.10071942,5.396946991,54,5485,0.313676179,54,5485,FALSE,,
605,52,1526,10.74647887,5.615311093,52,5714,0.333308676,52,5714,FALSE,,
610,57,1573,11.31654676,5.477155262,57,5596,0.325692099,57,5596,FALSE,,
615,58,1566,11.18571429,5.577542442,58,5750,0.323633257,58,5750,FALSE,,
620,47,1074,7.563380282,5.601856707,47,5648,0.319782225,47,5648,FALSE,,
625,39,852,6.085714286,5.472527476,39,5157,0.292788293,39,5157,FALSE,,
630,26,835,5.839160839,6.414721291,26,4504,0.343430324,26,4504,FALSE,,
635,22,819,5.808510638,6.636536143,22,4235,0.351209842,22,4235,FALSE,,
640,29,714,5.173913043,6.490032888,29,4135,0.380527791,29,4135,FALSE,,
645,36,831,5.978417266,6.325833781,36,4146,0.33472292,36,4146,FALSE,,
650,45,916,6.785185185,5.73539036,45,4082,0.315266566,45,4082,FALSE,,
655,37,892,6.96875,5.626401346,37,4253,0.322060433,37,4253,FALSE,,
660,41,875,6.529850746,5.494676171,41,4434,0.295848746,41,4434,FALSE,,
665,42,866,6.367647059,5.842812693,42,4193,0.303974701,42,4193,FALSE,,
670,32,858,6.549618321,5.843572681,32,4090,0.350096029,32,4090,FALSE,,
675,35,963,7.295454545,6.19154922,35,4124,0.351841642,35,4124,FALSE,,
680,41,1131,8.568181818,6.08288647,41,4179,0.342035653,41,4179,FALSE,,
685,42,1284,9.876923077,6.160582291,42,4282,0.370138906,42,4282,FALSE,,
690,44,1329,9.917910448,5.628333765,44,4256,0.313530798,44,4256,FALSE,,
695,50,1413,10.38970588,5.379703255,50,4483,0.275770293,50,4483,FALSE,,
700,47,1552,11.4962963,5.684795459,47,4716,0.326480256,47,4716,FALSE,,
705,45,1513,11.29104478,5.587889868,45,4726,0.330644386,45,4726,FALSE,,
710,48,1684,12.56716418,5.223135592,48,4958,0.296800224,48,4958,FALSE,,
715,42,1670,12.65151515,5.634114979,42,5128,0.330306953,42,5128,FALSE,,
720,45,1746,12.93333333,5.218402642,45,5340,0.31138742,45,5340,FALSE,,
725,52,1857,13.75555556,5.34669822,52,5411,0.316605787,52,5411,FALSE,,
730,47,1926,14.26666667,5.178167727,47,5549,0.289956805,47,5549,FALSE,,
735,46,1991,14.96992481,4.99444297,46,5487,0.303506623,46,5487,FALSE,,
740,47,2089,15.36029412,4.998074881,47,5628,0.300757151,47,5628,FALSE,,
745,47,2185,15.38732394,5.599630249,47,5657,0.322297091,47,5657,FALSE,,
750,43,1861,12.83448276,6.247730041,43,5532,0.374142973,43,5532,FALSE,,
755,47,1398,9.510204082,6.260695349,47,5503,0.377925114,47,5503,FALSE,,
760,56,1658,11.43448276,5.901295837,56,5646,0.349202194,56,5646,FALSE,,
765,50,1698,11.63013699,5.666573485,50,5794,0.344592521,50,5794,FALSE,,
770,50,1838,12.5890411,5.339750279,50,6004,0.304594417,50,6004,FALSE,,
775,50,1965,13.55172414,5.561374653,50,6209,0.314355242,50,6209,FALSE,,
780,45,1964,13.27027027,5.830233156,45,6282,0.306296038,45,6282,FALSE,,
785,47,1871,12.81506849,5.630953003,47,6415,0.306291592,47,6415,FALSE,,
790,54,1953,13.5625,4.925976378,54,6650,0.240739998,54,6650,FALSE,,
795,63,2172,15.40425532,4.760746348,63,6936,0.21934238,63,6936,FALSE,,
800,55,2323,17.08088235,4.710768462,55,7114,0.221806666,55,7114,FALSE,,
805,51,2528,18.45255474,4.850197154,51,7310,0.233467637,51,7310,FALSE,,
810,55,2715,19.81751825,4.894622182,55,7418,0.258675058,55,7418,FALSE,,
815,59,2884,21.36296296,4.590174667,59,6874,0.257518678,59,6874,FALSE,,
820,55,2327,17.76335878,4.270583306,55,6946,0.257150872,55,6946,FALSE,,
825,50,1823,13.60447761,4.225740005,50,7154,0.234003772,50,7154,FALSE,,
830,47,1720,12.74074074,4.553822745,47,7261,0.244731844,47,7261,FALSE,,
835,53,1803,12.97122302,4.816843126,53,7317,0.282293424,53,7317,FALSE,,
840,48,1737,12.14685315,4.939706731,48,7544,0.278186566,48,7544,FALSE,,
845,48,1523,10.87857143,4.891537179,48,7165,0.299162735,48,7165,FALSE,,
850,47,926,6.521126761,4.922182331,47,6408,0.287720943,47,6408,FALSE,,
855,47,794,5.438356164,5.73779078,47,5386,0.327743642,47,5386,FALSE,,
860,38,532,3.619047619,5.784522769,38,5554,0.330501226,38,5554,FALSE,,
865,41,543,3.62,5.679590418,41,5711,0.301636277,41,5711,FALSE,,
870,45,693,4.559210526,5.525300881,45,5899,0.307559674,45,5899,FALSE,,
875,54,756,5.142857143,5.271601922,54,5738,0.303735164,54,5738,FALSE,,
880,53,894,6.165517241,4.836064854,53,5832,0.284738583,53,5832,FALSE,,
885,55,1106,7.422818792,4.969015109,55,5933,0.294473072,55,5933,FALSE,,
890,55,1242,8.33557047,4.784021225,55,6014,0.307056491,55,6014,FALSE,,
895,45,1027,6.939189189,4.700919083,45,5206,0.284346475,45,5206,FALSE,,
900,40,730,4.802631579,4.948674427,40,5406,0.295304876,40,5406,FALSE,,
905,37,437,2.894039735,5.000699658,37,5580,0.306414362,37,5580,FALSE,,
910,33,374,2.412903226,4.888393647,33,5656,0.270335844,33,5656,FALSE,,
915,44,436,2.812903226,5.004273597,44,5704,0.278707407,44,5704,FALSE,,
920,60,699,4.480769231,4.809264799,60,5940,0.257855304,60,5940,FALSE,,
925,69,896,5.670886076,4.861046174,69,6198,0.261708404,69,6198,FALSE,,
930,68,1109,7.063694268,4.68136546,68,6507,0.253262015,68,6507,FALSE,,
935,59,1189,7.573248408,4.829682306,59,6777,0.272409662,59,6777,FALSE,,
940,62,1302,8.240506329,4.650085278,62,6793,0.249810659,62,6793,FALSE,,
