step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
655,30,1455,15.98901099,7.100371799,30,3979,0.438254805,30,3979,FALSE,,
660,32,1592,17.88764045,7.268203728,32,4113,0.434768006,32,4113,FALSE,,
665,32,1743,19.58426966,6.695465233,32,4248,0.366506551,32,4248,FALSE,,
670,33,1878,21.34090909,6.252585244,33,4273,0.381592162,33,4273,FALSE,,
675,38,2050,22.04301075,6.537233352,38,4442,0.408345687,38,4442,FALSE,,
680,34,2177,23.92307692,6.551250192,34,4595,0.422185043,34,4595,FALSE,,
685,36,2309,25.94382022,6.595641791,36,4454,0.439733688,36,4454,FALSE,,
690,31,2360,26.51685393,6.736057992,31,4347,0.435405211,31,4347,FALSE,,
695,35,2297,24.17894737,6.191123409,35,4270,0.413903156,35,4270,FALSE,,
700,29,1439,14.53535354,6.477925527,29,4007,0.434510436,29,4007,FALSE,,
705,31,1572,16.20618557,6.697568485,31,4140,0.461462911,31,4140,FALSE,,
710,31,1711,17.82291667,6.965496932,31,4276,0.463053876,31,4276,FALSE,,
715,32,1787,18.81052632,6.71725854,32,4317,0.434432462,32,4317,FALSE,,
720,35,1938,19.38,6.314856273,35,4466,0.409700993,35,4466,FALSE,,
725,39,2110,20.68627451,6.390424875,39,4635,0.415140611,39,4635,FALSE,,
730,40,2267,21.59047619,6.085030601,40,4808,0.363675715,40,4808,FALSE,,
735,33,2397,21.79090909,7.209809927,33,4946,0.453383932,33,4946,FALSE,,
740,37,2440,21.59292035,6.944887563,37,4680,0.44480472,37,4680,FALSE,,
745,34,1964,17.22807018,6.460111558,34,4455,0.430739843,34,4455,FALSE,,
750,36,1952,18.07407407,6.773583939,36,4604,0.450992518,36,4604,FALSE,,
755,36,2094,19.21100917,6.782860926,36,4766,0.445290544,36,4766,FALSE,,
