step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
985,27,943,9.62244898,6.535255032,27,4730,0.422738729,27,4730,FALSE,,
990,32,1082,11.6344086,6.610384221,32,4810,0.439868063,32,4810,FALSE,,
995,28,945,10.38461538,6.962452409,28,4159,0.465709537,28,4159,FALSE,,
1000,27,900,9.89010989,6.713425897,27,4261,0.424007197,27,4261,FALSE,,
1005,28,988,10.5106383,6.423476508,28,4381,0.40778032,28,4381,FALSE,,
1010,31,1054,11.45652174,6.294658039,31,3879,0.425302373,31,3879,FALSE,,
1015,24,923,9.819148936,6.850730717,24,3656,0.461382339,24,3656,FALSE,,
1020,25,960,9.896907216,7.148868189,25,3778,0.477426599,25,3778,FALSE,,
1025,32,1098,11.93478261,7.021642131,32,3908,0.463456349,32,3908,FALSE,,
1030,30,1215,13.06451613,6.434960883,30,4018,0.416807155,30,4018,FALSE,,
1035,39,1381,14.2371134,5.683994137,39,4184,0.352823385,39,4184,FALSE,,
1040,38,1507,15.37755102,6.190508561,38,4122,0.404160707,38,4122,FALSE,,
1045,36,1571,15.40196078,6.15751424,36,4281,0.375849218,36,4281,FALSE,,
1050,30,1590,15.58823529,7.001787408,30,4247,0.453765749,30,4247,FALSE,,
1055,28,1707,17.41836735,7.135009452,28,4344,0.449623075,28,4344,FALSE,,
1060,28,1678,17.85106383,7.191863084,28,4380,0.445380504,28,4380,FALSE,,
1065,27,1580,16.28865979,6.853948562,27,4410,0.436298508,27,4410,FALSE,,
1070,21,1543,16.59139785,7.490770001,21,4381,0.49167934,21,4381,FALSE,,
1075,25,1397,15.52222222,7.156340781,25,4062,0.47815745,25,4062,FALSE,,
1080,23,714,7.846153846,7.386063123,23,4132,0.48783252,23,4132,FALSE,,
1085,22,687,7.231578947,7.303633938,22,3596,0.490792255,22,3596,FALSE,,
1090,18,550,5.913978495,7.722161146,18,3142,0.519039138,18,3142,FALSE,,
1095,25,654,6.884210526,7.688508835,25,3247,0.509558631,25,3247,FALSE,,
1100,25,766,8.326086957,7.359557522,25,3353,0.479037604,25,3353,FALSE,,
1105,26,878,9.242105263,7.218242841,26,3493,0.468963953,26,3493,FALSE,,
1110,27,909,9.275510204,7.802032735,27,3568,0.50275151,27,3568,FALSE,,
1115,26,963,10.13684211,7.340397706,26,3600,0.479404974,26,3600,FALSE,,
1120,21,713,7.427083333,7.544942322,21,3465,0.481905477,21,3465,FALSE,,
1125,23,807,8.151515152,7.470576536,23,3553,0.487374559,23,3553,FALSE,,
1130,27,924,9.24,7.538875101,27,3665,0.479057773,27,3665,FALSE,,
1135,31,1017,9.873786408,7.52578893,31,3763,0.469790294,31,3763,FALSE,,
1140,30,1024,9.752380952,7.686592887,30,3494,0.483795087,30,3494,FALSE,,
1145,26,844,7.962264151,7.973910655,26,3442,0.495866286,26,3442,FALSE,,
1150,29,915,8.472222222,7.434982632,29,3490,0.462077912,29,3490,FALSE,,
1155,27,916,9.069306931,7.256953254,27,3503,0.479195873,27,3503,FALSE,,
1160,26,935,8.738317757,7.295759467,26,3581,0.470345883,26,3581,FALSE,,
1165,30,996,9.669902913,7.14237912,30,3338,0.486575975,30,3338,FALSE,,
1170,23,875,8.928571429,7.150031845,23,3357,0.468792178,23,3357,FALSE,,
1175,29,980,10.20833333,7.35679858,29,3463,0.459188521,29,3463,FALSE,,
1180,36,1120,11.2,7.140359508,36,3597,0.449783623,36,3597,FALSE,,
1185,34,1235,12.60204082,6.455498214,34,3745,0.406226633,34,3745,FALSE,,
1190,37,1363,13.90816327,6.397155849,37,3803,0.409152374,37,3803,FALSE,,
1195,33,1466,14.80808081,6.356711431,33,3880,0.418698233,33,3880,FALSE,,
1200,34,1450,14.0776699,6.609160431,34,3501,0.410379318,34,3501,FALSE,,
1205,24,793,8.175257732,6.579868665,24,3616,0.414843712,24,3616,FALSE,,
1210,34,810,8.01980198,6.468166396,34,3694,0.416022564,34,3694,FALSE,,
1215,34,951,9.057142857,6.668857527,34,3841,0.420285656,34,3841,FALSE,,
1220,33,982,9.092592593,6.796655968,33,3932,0.423977139,33,3932,FALSE,,
1225,30,902,8.429906542,6.959627805,30,3729,0.451912691,30,3729,FALSE,,
1230,26,571,5.490384615,6.940644736,26,3826,0.42270949,26,3826,FALSE,,
1235,32,690,6.509433962,7.132021657,32,3854,0.455702845,32,3854,FALSE,,
1240,33,806,7.98019802,6.715838546,33,3958,0.410244647,33,3958,FALSE,,
1245,33,921,9.303030303,6.924643108,33,3643,0.419753548,33,3643,FALSE,,
1250,28,852,8.27184466,6.664974868,28,3704,0.395952568,28,3704,FALSE,,
1255,37,892,8.831683168,6.676785116,37,3830,0.418233334,37,3830,FALSE,,
1260,34,1032,10.11764706,7.030910955,34,3971,0.443574944,34,3971,FALSE,,
1265,35,1158,11.13461538,6.753035392,35,4085,0.437750898,35,4085,FALSE,,
1270,40,1291,12.53398058,6.414232827,40,4234,0.414444185,40,4234,FALSE,,
1275,31,1329,12.90291262,6.85128273,31,4279,0.444710113,31,4279,FALSE,,
1280,36,1194,11.70588235,6.204808068,36,4175,0.41565878,36,4175,FALSE,,
1285,37,1049,10.18446602,5.904553955,37,4230,0.382945529,37,4230,FALSE,,
1290,39,1205,11.36792453,6.086281661,39,4383,0.389464424,39,4383,FALSE,,
1295,29,972,9.169811321,6.558255274,29,3810,0.410401985,29,3810,FALSE,,
1300,31,800,7.476635514,6.855311671,31,3827,0.418124217,31,3827,FALSE,,
1305,28,758,7.288461538,6.547890731,28,3812,0.39529154,28,3812,FALSE,,
1310,35,888,8.222222222,6.013532267,35,3954,0.366656725,35,3954,FALSE,,
1315,43,1002,9.452830189,5.817691319,43,4107,0.348436762,43,4107,FALSE,,
1320,38,1066,10.45098039,6.272929695,38,4209,0.410400417,38,4209,FALSE,,
1325,41,1071,10.2,6.641373835,41,4321,0.427151918,41,4321,FALSE,,
1330,36,1036,9.773584906,6.620407382,36,3983,0.400499237,36,3983,FALSE,,
1335,38,1184,11.38461538,6.316141196,38,4104,0.389349702,38,4104,FALSE,,
1340,37,1225,11.55660377,6.267426323,37,4104,0.406718952,37,4104,FALSE,,
1345,40,1356,12.55555556,5.766385596,40,4287,0.369571434,40,4287,FALSE,,
1350,34,1271,11.87850467,6.459032831,34,4297,0.407332853,34,4297,FALSE,,
1355,34,1338,12.5046729,6.683551239,34,4339,0.42524074,34,4339,FALSE,,
1360,34,1366,12.88679245,6.805164036,34,4374,0.441288834,34,4374,FALSE,,
1365,42,1548,14.20183486,6.704040969,42,4554,0.435836256,42,4554,FALSE,,
1370,42,1738,15.65765766,6.251850067,42,4760,0.367825314,42,4760,FALSE,,
1375,43,1920,17.94392523,6.227965231,43,4881,0.37954267,43,4881,FALSE,,
1380,47,2145,19.67889908,6.219433491,47,5099,0.367154884,47,5099,FALSE,,
1385,36,2183,19.84545455,6.583675313,36,5152,0.38284934,36,5152,FALSE,,
1390,32,1869,17.63207547,6.712253576,32,4863,0.380974682,32,4863,FALSE,,
1395,36,1652,15.1559633,6.48392693,36,5035,0.374722386,36,5035,FALSE,,
1400,39,1789,17.36893204,6.060411456,39,5161,0.356080074,39,5161,FALSE,,
1405,40,1775,17.40196078,5.471817847,40,5193,0.320021016,40,5193,FALSE,,
1410,35,1792,17.39805825,5.838041181,35,5149,0.358760404,35,5149,FALSE,,
1415,34,1676,16.43137255,5.731428459,34,5178,0.35596107,34,5178,FALSE,,
1420,34,1563,14.88571429,6.288390683,34,4715,0.389026696,34,4715,FALSE,,
1425,29,476,4.490566038,6.335628515,29,4296,0.384862829,29,4296,FALSE,,
1430,36,601,5.564814815,6.43963581,36,4440,0.390555552,36,4440,FALSE,,
1435,42,776,7.252336449,6.306119371,42,4496,0.385942744,42,4496,FALSE,,
1440,35,747,7.182692308,6.682086905,35,4278,0.417491926,35,4278,FALSE,,
1445,24,362,3.351851852,6.446489674,24,4068,0.398489308,24,4068,FALSE,,
1450,30,418,3.980952381,6.3754336,30,4197,0.395732531,30,4197,FALSE,,
1455,40,591,5.737864078,6.192833249,40,4367,0.386757231,40,4367,FALSE,,
1460,43,760,7.378640777,6.172186342,43,4553,0.362251441,43,4553,FALSE,,
1465,39,854,8.211538462,6.234476617,39,4592,0.337969699,39,4592,FALSE,,
1470,37,848,8,6.966133648,37,4654,0.41912004,37,4654,FALSE,,
1475,39,1037,9.601851852,6.598461642,39,4838,0.420909415,39,4838,FALSE,,
1480,38,1213,11.3364486,6.794712005,38,4903,0.419873047,38,4903,FALSE,,
1485,27,937,8.675925926,6.735312871,27,3819,0.425337385,27,3819,FALSE,,
1490,26,714,6.490909091,6.963963425,26,3863,0.394791451,26,3863,FALSE,,
1495,35,666,6.054545455,6.815367977,35,3764,0.408182505,35,3764,FALSE,,
1500,32,681,6.135135135,6.963363762,32,3911,0.402053016,32,3911,FALSE,,
1505,38,837,7.822429907,6.456250601,38,4065,0.347964853,38,4065,FALSE,,
1510,35,963,9.826530612,6.044630494,35,4228,0.364081102,35,4228,FALSE,,
1515,33,1049,10.5959596,6.135112491,33,4363,0.377639761,33,4363,FALSE,,
1520,36,1137,12.22580645,6.042755954,36,4519,0.358693376,36,4519,FALSE,,
1525,32,648,7.2,6.004241505,32,4311,0.396055199,32,4311,FALSE,,
1530,34,745,8.186813187,6.174896423,34,4439,0.397942711,34,4439,FALSE,,
1535,37,919,10.21111111,5.960578637,37,4609,0.393059608,37,4609,FALSE,,
1540,35,1036,11.38461538,6.122234646,35,4693,0.412983006,35,4693,FALSE,,
1545,39,1180,12.82608696,5.888057168,39,4868,0.368123727,39,4868,FALSE,,
1550,35,1232,13.53846154,6.288873828,35,4872,0.403091313,35,4872,FALSE,,
1555,34,1272,13.82608696,6.334326202,34,5031,0.398473997,34,5031,FALSE,,
1560,33,1433,15.40860215,6.595709502,33,5187,0.406679871,33,5187,FALSE,,
1565,30,1302,14.62921348,5.690082045,30,4545,0.349076302,30,4545,FALSE,,
1570,24,864,9.391304348,5.692889686,24,4577,0.337801696,24,4577,FALSE,,
1575,34,1008,10.39175258,5.764945916,34,4714,0.339735357,34,4714,FALSE,,
1580,35,1163,12.11458333,6.440176827,35,4853,0.405463008,35,4853,FALSE,,
1585,37,1245,12.83505155,6.573381529,37,5002,0.403016991,37,5002,FALSE,,
1590,39,1298,12.85148515,6.24842837,39,5162,0.411036358,39,5162,FALSE,,
1595,38,1443,13.74285714,6.057817208,38,5251,0.41132463,38,5251,FALSE,,
1600,33,1554,14.8,6.329570141,33,5289,0.420207226,33,5289,FALSE,,
1605,34,1715,16.02803738,6.575657279,34,5450,0.415568815,34,5450,FALSE,,
1610,33,1425,13.19444444,6.870550505,33,5232,0.439073319,33,5232,FALSE,,
1615,32,1417,12.65178571,7.059080226,32,5342,0.434572942,32,5342,FALSE,,
1620,32,1526,13.87272727,6.63521607,32,5480,0.386459628,32,5480,FALSE,,
1625,34,1551,14.36111111,6.649598298,34,5348,0.411248726,34,5348,FALSE,,
1630,35,1413,12.96330275,6.737370161,35,5352,0.414499813,35,5352,FALSE,,
