step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
735,4,7,0.093333333,10.25004449,3,7,0.718789856,3,7,FALSE,,
740,10,29,0.367088608,9.492722319,9,34,0.660917811,9,34,FALSE,,
745,3,1,0.012048193,9.847443849,3,22,0.693242097,3,22,FALSE,,
750,1,0,0,10.87746902,1,11,0.774720012,1,11,FALSE,,
755,0,0,0,9.988665837,0,11,0.736074299,0,11,FALSE,,
760,2,0,0,10.14485925,2,4,0.739335802,2,4,FALSE,,
765,1,1,0.012195122,9.511580226,1,4,0.692837195,1,4,FALSE,,
770,2,7,0.082352941,9.339861317,2,10,0.699872087,2,10,FALSE,,
775,2,12,0.134831461,9.830318245,2,16,0.722841651,2,16,FALSE,,
780,1,3,0.035294118,9.773127568,1,7,0.698448528,1,7,FALSE,,
785,3,11,0.126436782,9.053921765,3,19,0.650863399,3,19,FALSE,,
790,9,29,0.333333333,8.416760478,9,46,0.579622515,9,46,FALSE,,
795,3,24,0.285714286,8.105606916,3,40,0.597781493,3,40,FALSE,,
800,3,13,0.164556962,8.237337584,2,32,0.583116335,2,32,FALSE,,
805,1,3,0.042857143,9.044280384,1,20,0.663107969,1,20,FALSE,,
810,3,8,0.114285714,10.33841637,3,37,0.728046935,3,37,FALSE,,
815,0,0,0,10.72153653,0,19,0.763103759,0,19,FALSE,,
820,1,0,0,11.36083086,1,8,0.802305204,1,8,FALSE,,
825,2,2,0.028571429,10.94095808,1,2,0.791236472,1,2,FALSE,,
830,0,0,0,11.08026098,0,3,0.773962156,0,3,FALSE,,
835,1,0,0,10.97269552,1,4,0.774910415,1,4,FALSE,,
840,1,1,0.014492754,11.00047471,0,4,0.797029227,0,4,FALSE,,
845,0,0,0,11.95851516,0,2,0.883258922,0,2,FALSE,,
850,3,0,0,11.42192695,3,4,0.828357598,3,4,FALSE,,
855,2,0,0,10.53415711,2,5,0.735331044,2,5,FALSE,,
860,3,1,0.015151515,9.826942547,3,2,0.725055444,3,2,FALSE,,
865,2,6,0.088235294,10.20670133,2,8,0.741654107,2,8,FALSE,,
870,3,13,0.191176471,10.02108841,3,15,0.715904771,3,15,FALSE,,
875,4,3,0.044117647,10.045461,3,4,0.747186313,3,4,FALSE,,
880,1,3,0.044117647,9.862340227,1,8,0.703717302,1,8,FALSE,,
885,5,16,0.228571429,9.745030705,5,24,0.704451834,5,24,FALSE,,
890,5,19,0.267605634,10.25403408,5,23,0.731969574,5,23,FALSE,,
895,1,1,0.014285714,10.43680418,0,8,0.78159495,0,8,FALSE,,
900,2,1,0.014925373,10.27250605,1,10,0.774303734,1,10,FALSE,,
905,0,0,0,10.21017535,0,13,0.775129877,0,13,FALSE,,
910,2,0,0,9.818674139,2,6,0.73404048,2,6,FALSE,,
915,3,3,0.046153846,9.604217606,2,8,0.700700262,2,8,FALSE,,
920,0,0,0,10.29919061,0,6,0.737223382,0,6,FALSE,,
925,3,3,0.044776119,10.44984442,3,9,0.731497902,3,9,FALSE,,
930,2,1,0.014084507,10.67978653,1,3,0.779406831,1,3,FALSE,,
935,0,0,0,10.51089427,0,4,0.7504378,0,4,FALSE,,
940,0,0,0,11.14926943,0,6,0.796321954,0,6,FALSE,,
945,0,0,0,11.01468068,0,2,0.797312371,0,2,FALSE,,
950,3,3,0.046875,10.81071634,2,6,0.76899576,2,6,FALSE,,
955,2,0,0,10.2543538,2,13,0.729104464,2,13,FALSE,,
960,2,1,0.016949153,11.13106677,2,14,0.821332813,2,14,FALSE,,
965,0,0,0,10.92591264,0,13,0.766817809,0,13,FALSE,,
970,1,1,0.016949153,11.33166042,0,4,0.826845667,0,4,FALSE,,
975,0,0,0,10.79028581,0,2,0.791142969,0,2,FALSE,,
980,0,0,0,11.22359289,0,2,0.829993319,0,2,FALSE,,
985,1,0,0,11.19532809,1,2,0.809274262,1,2,FALSE,,
990,0,0,0,11.14441912,0,0,0.825415325,0,0,FALSE,,
995,0,0,0,10.57678346,0,0,0.76787435,0,0,FALSE,,
