step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1620,20,118,0.409722222,4.437048337,19,2550,0.252440872,19,2550,FALSE,,
1630,19,189,0.653979239,4.514875249,19,2492,0.249792611,19,2492,FALSE,,
1640,22,301,1.056140351,4.027243896,21,2324,0.235889659,21,2324,FALSE,,
1650,21,118,0.411149826,4.09315678,20,1977,0.231588031,20,1977,FALSE,,
1660,30,113,0.397887324,3.599515344,26,1880,0.207994961,26,1880,FALSE,,
1670,40,189,0.649484536,3.669057854,35,2025,0.204187095,35,2025,FALSE,,
1680,44,343,1.170648464,3.862142978,43,2201,0.211319399,43,2201,FALSE,,
1690,57,614,2.053511706,3.721952249,54,2360,0.189306298,54,2360,FALSE,,
1700,61,626,2.122033898,3.241627898,58,2717,0.175625707,58,2717,FALSE,,
1710,71,786,2.655405405,3.150631765,70,2906,0.196959813,70,2906,FALSE,,
1720,65,708,2.291262136,3.656550747,62,3126,0.211408565,62,3126,FALSE,,
1730,48,431,1.381410256,3.838258426,47,3275,0.233521491,47,3275,FALSE,,
1740,39,207,0.663461538,3.847822042,37,3388,0.225894847,37,3388,FALSE,,
1750,27,115,0.36163522,4.091638661,26,3120,0.234378582,26,3120,FALSE,,
1760,22,100,0.320512821,3.759352284,22,3028,0.203483261,22,3028,FALSE,,
1770,33,232,0.743589744,3.132272861,33,3118,0.168357776,33,3118,FALSE,,
1780,66,504,1.594936709,3.146295563,66,3429,0.183096736,66,3429,FALSE,,
1790,88,757,2.373040752,2.843361368,87,3798,0.154464443,87,3798,FALSE,,
1800,93,877,2.706790123,3.216373463,93,4315,0.176059885,93,4315,FALSE,,
1810,86,836,2.6125,3.41668154,86,4783,0.190225889,86,4783,FALSE,,
1820,48,387,1.194444444,3.54474601,47,4993,0.191999062,47,4993,FALSE,,
1830,56,386,1.17325228,3.489773411,52,5282,0.206852253,52,5282,FALSE,,
1840,69,630,1.909090909,3.006605393,67,5529,0.175659931,67,5529,FALSE,,
1850,67,555,1.646884273,2.887922543,64,5854,0.169643284,64,5854,FALSE,,
1860,78,745,2.153179191,2.907009603,74,6336,0.171518286,74,6336,FALSE,,
1870,69,993,2.805084746,2.92525706,68,6796,0.164474014,68,6796,FALSE,,
1880,90,1303,3.609418283,2.891757957,89,7367,0.160328687,89,7367,FALSE,,
1890,123,1735,4.753424658,2.918764603,117,8060,0.166664483,117,8060,FALSE,,
1900,130,2330,6.331521739,2.83443837,129,8916,0.147666605,129,8916,FALSE,,
1910,129,3131,8.4393531,2.868678945,128,9986,0.142602369,128,9986,FALSE,,
1920,154,3899,10.5951087,2.408828556,153,10868,0.124329896,153,10868,FALSE,,
1930,131,3430,9.171122995,2.765254062,130,11354,0.14591062,130,11354,FALSE,,
1940,117,3625,9.666666667,3.195962787,115,11869,0.163237338,115,11869,FALSE,,
1950,107,3520,9.411764706,3.20809507,104,12342,0.163647864,104,12342,FALSE,,
1960,79,2554,6.921409214,3.237478328,78,13138,0.174235979,78,13138,FALSE,,
1970,78,1932,5.293150685,3.24549195,72,13327,0.177669792,72,13327,FALSE,,
1980,83,1550,4.223433243,3.079813631,80,13671,0.162737677,80,13671,FALSE,,
1990,80,1157,3.178571429,2.982460322,79,14330,0.173875846,79,14330,FALSE,,
2000,107,1591,4.311653117,2.949922621,105,14934,0.177883471,105,14934,FALSE,,
2010,143,2567,6.82712766,2.472482497,139,15986,0.144773453,139,15986,FALSE,,
2020,147,2812,7.322916667,2.476174153,145,16658,0.135116856,145,16658,FALSE,,
2030,156,2679,6.92248062,2.323551443,152,17738,0.129651914,152,17738,FALSE,,
2040,161,2360,6.020408163,2.387543749,151,18589,0.134687434,151,18589,FALSE,,
2050,149,2147,5.449238579,2.475713548,141,19661,0.155301634,141,19661,FALSE,,
2060,155,2188,5.429280397,2.156742324,153,20887,0.132701018,153,20887,FALSE,,
2070,182,3019,7.435960591,1.97841335,177,22385,0.116717196,177,22385,FALSE,,
2080,218,3634,8.841849148,1.816971667,212,23710,0.105635348,212,23710,FALSE,,
2090,215,3715,8.973429952,1.662780619,200,24972,0.104805258,200,24972,FALSE,,
2100,232,4307,10.42857143,1.340460368,222,26743,0.076874341,222,26743,FALSE,,
2110,209,4032,9.739130435,1.466948678,202,28022,0.083480499,202,28022,FALSE,,
2120,213,4481,10.61848341,1.359747083,203,29117,0.070584734,203,29117,FALSE,,
2130,245,5640,13.30188679,1.424009844,234,30443,0.077030522,234,30443,FALSE,,
2140,254,6773,15.53440367,1.8003889,240,31807,0.098846106,240,31807,FALSE,,
2150,273,8269,18.66591422,1.584959408,257,33743,0.091339477,257,33743,FALSE,,
2160,318,9894,22.13422819,1.252105673,301,36087,0.072904714,301,36087,FALSE,,
2170,335,11564,25.47136564,1.253662327,317,38485,0.073514852,317,38485,FALSE,,
2180,327,13620,29.29032258,1.63843954,307,39913,0.094017926,307,39913,FALSE,,
2190,323,15143,32.21914894,1.715857767,305,40454,0.090725434,305,40454,FALSE,,
2200,313,15915,33.50526316,1.628926453,300,41455,0.081763815,300,41455,FALSE,,
2210,322,16768,35.45031712,1.662392275,304,43689,0.092735461,304,43689,FALSE,,
2220,298,16589,34.9978903,1.459087147,286,44964,0.078501047,286,44964,FALSE,,
2230,317,16435,34.31106472,1.29406301,308,46431,0.071981814,308,46431,FALSE,,
2240,328,17787,36.97920998,0.896205296,319,48089,0.046587279,319,48089,FALSE,,
2250,312,17127,35.31340206,0.973675567,299,49984,0.062225109,299,49984,FALSE,,
2260,345,18400,37.47454175,0.804526893,330,51622,0.053984737,330,51622,FALSE,,
2270,354,19320,38.71743487,0.777764511,343,53294,0.045752213,343,53294,FALSE,,
2280,356,17944,35.53267327,0.902728203,341,54498,0.047331255,341,54498,FALSE,,
2290,343,16826,33.25296443,0.948586952,327,56058,0.04662193,327,56058,FALSE,,
2300,359,16946,33.35826772,0.900016734,347,58217,0.041551143,347,58217,FALSE,,
2310,396,16715,33.29681275,0.50930458,381,60563,0.028466286,381,60563,FALSE,,
2320,414,16660,32.85996055,0.487155056,395,62631,0.031247508,395,62631,FALSE,,
2330,421,18449,35.89299611,0.378256206,402,65841,0.021069546,402,65841,FALSE,,
2340,429,20667,39.97485493,0.421211782,404,69215,0.030462934,404,69215,FALSE,,
2350,441,22221,42.73269231,0.361330458,428,72985,0.023045361,428,72985,FALSE,,
2360,432,21859,41.71564885,0.409434645,415,75073,0.019112276,415,75073,FALSE,,
2370,444,22851,43.52571429,0.325302678,421,77555,0.013195862,421,77555,FALSE,,
2380,449,25206,48.28735632,0.255841353,425,80717,0.013016182,425,80717,FALSE,,
2390,415,24152,46.00380952,0.428384429,389,83500,0.028037669,389,83500,FALSE,,
2400,439,25894,48.58161351,0.413559436,409,86488,0.024450879,409,86488,FALSE,,
2410,479,27274,50.69516729,0.276350676,453,89702,0.01562472,453,89702,FALSE,,
2420,491,30639,56.32169118,0.312762656,461,93856,0.017755024,461,93856,FALSE,,
2430,508,34954,64.13577982,0.218748852,480,98160,0.013716147,480,98160,FALSE,,
2440,518,39502,72.21572212,0.202230081,487,102973,0.014204148,487,102973,FALSE,,
2450,524,44532,81.1147541,0.253525302,491,107497,0.015080183,491,107497,FALSE,,
2460,531,49725,90.40909091,0.210110033,498,112437,0.012048058,498,112437,FALSE,,
2470,536,54599,98.55415162,0.223750372,503,117323,0.013332742,503,117323,FALSE,,
2480,541,59394,107.0162162,0.189527828,508,122359,0.013920618,508,122359,FALSE,,
2490,547,64852,116.2222222,0.206482098,514,127487,0.015301281,514,127487,FALSE,,
2500,552,70336,125.1530249,0.174317471,519,132640,0.013305538,519,132640,FALSE,,
2510,554,75867,134.2778761,0.170211619,521,137840,0.013150273,521,137840,FALSE,,
2520,560,81440,143.3802817,0.15317724,526,143078,0.011991224,526,143078,FALSE,,
2530,565,87057,151.9319372,0.132064985,531,148355,0.009985207,531,148355,FALSE,,
2540,569,92730,161.2695652,0.094257956,535,153688,0.007356964,535,153688,FALSE,,
2550,574,98443,170.0224525,0.089246172,540,159056,0.006650531,540,159056,FALSE,,
2560,577,104192,179.024055,0.080709763,543,164463,0.005829941,543,164463,FALSE,,
2570,582,109982,187.6825939,0.052838079,548,169913,0.003814674,548,169913,FALSE,,
2580,586,115814,196.6281834,0.036577289,552,175405,0.002662527,552,175405,FALSE,,
2590,589,121686,205.5506757,0.02427199,555,180937,0.001740284,555,180937,FALSE,,
2600,593,127597,214.4487395,0.007367996,559,186508,0.000516041,559,186508,FALSE,,
2610,595,133544,224.4436975,0,561,192115,0,561,192115,FALSE,,
2620,595,139494,234.4436975,0,561,197724,0,561,197724,FALSE,,
2630,595,145444,244.4436975,0,561,203334,0,561,203334,FALSE,,
2640,595,151394,254.4436975,0,561,208944,0,561,208944,FALSE,,
2650,595,157344,264.4436975,0,561,214554,0,561,214554,FALSE,,
2660,595,163294,274.4436975,0,561,220164,0,561,220164,FALSE,,
2670,595,169244,284.4436975,0,561,225774,0,561,225774,FALSE,,
2680,595,175194,294.4436975,0,561,231363,0,561,231363,FALSE,,
2690,595,181144,304.4436975,0,561,236878,0,561,236878,FALSE,,
2700,595,187094,314.4436975,0,561,242326,0,561,242326,FALSE,,
2710,595,193044,324.4436975,0,561,247764,0,561,247764,FALSE,,
2720,595,198994,334.4436975,0,561,253229,0,561,253229,FALSE,,
2730,595,204944,344.4436975,0,561,258694,0,561,258694,FALSE,,
2740,595,210894,354.4436975,0,561,264180,0,561,264180,FALSE,,
2750,595,216844,364.4436975,0,561,269680,0,561,269680,FALSE,,
2760,595,222794,374.4436975,0,561,275255,0,561,275255,FALSE,,
2770,595,228744,384.4436975,0,561,280856,0,561,280856,FALSE,,
2780,595,234694,394.4436975,0,561,286406,0,561,286406,FALSE,,
2790,595,240644,404.4436975,0,561,291874,0,561,291874,FALSE,,
2800,595,246594,414.4436975,0,561,297110,0,561,297110,FALSE,,
2810,595,252544,424.4436975,0,561,302262,0,561,302262,FALSE,,
2820,595,258494,434.4436975,0,561,307552,0,561,307552,FALSE,,
2830,595,264444,444.4436975,0,561,312985,0,561,312985,FALSE,,
2840,595,270394,454.4436975,0,561,318476,0,561,318476,FALSE,,
2850,595,276344,464.4436975,0,561,323888,0,561,323888,FALSE,,
2860,595,282294,474.4436975,0,561,329236,0,561,329236,FALSE,,
2870,595,288244,484.4436975,0,561,334478,0,561,334478,FALSE,,
2880,595,294194,494.4436975,0,561,339694,0,561,339694,FALSE,,
2890,595,300144,504.4436975,0,561,344841,0,561,344841,FALSE,,
2900,595,306094,514.4436975,0,561,349752,0,561,349752,FALSE,,
2910,595,312044,524.4436975,0,561,354561,0,561,354561,FALSE,,
2920,595,317994,534.4436975,0,561,359213,0,561,359213,FALSE,,
2930,595,323944,544.4436975,0,561,363767,0,561,363767,FALSE,,
2940,595,329894,554.4436975,0,561,368471,0,561,368471,FALSE,,
2950,595,335844,564.4436975,0,561,373236,0,561,373236,FALSE,,
2960,595,341794,574.4436975,0,561,378120,0,561,378120,FALSE,,
2970,595,347744,584.4436975,0,561,383148,0,561,383148,FALSE,,
2980,595,353694,594.4436975,0,561,388158,0,561,388158,FALSE,,
2990,595,359644,604.4436975,0,561,393227,0,561,393227,FALSE,,
3000,595,365594,614.4436975,0,561,398217,0,561,398217,FALSE,,
3010,595,371544,624.4436975,0,561,402941,0,561,402941,FALSE,,
3020,595,377494,634.4436975,0,561,407410,0,561,407410,FALSE,,
3030,595,383444,644.4436975,0,561,411927,0,561,411927,FALSE,,
3040,595,389394,654.4436975,0,561,416366,0,561,416366,FALSE,,
3050,595,395344,664.4436975,0,561,420891,0,561,420891,FALSE,,
3060,595,401294,674.4436975,0,561,425515,0,561,425515,FALSE,,
3070,595,407244,684.4436975,0,561,430019,0,561,430019,FALSE,,
3080,595,413194,694.4436975,0,561,434209,0,561,434209,FALSE,,
3090,595,419144,704.4436975,0,561,438225,0,561,438225,FALSE,,
3100,595,425094,714.4436975,0,561,442153,0,561,442153,FALSE,,
3110,595,431044,724.4436975,0,561,446261,0,561,446261,FALSE,,
3120,595,436994,734.4436975,0,561,450346,0,561,450346,FALSE,,
3130,595,442944,744.4436975,0,561,454291,0,561,454291,FALSE,,
3140,595,448894,754.4436975,0,561,458014,0,561,458014,FALSE,,
3150,595,454844,764.4436975,0,561,461599,0,561,461599,FALSE,,
3160,595,460794,774.4436975,0,561,464923,0,561,464923,FALSE,,
3170,595,466744,784.4436975,0,561,467853,0,561,467853,FALSE,,
3180,595,472694,794.4436975,0,561,470710,0,561,470710,FALSE,,
3190,595,478644,804.4436975,0,561,473604,0,561,473604,FALSE,,
3200,595,484594,814.4436975,0,561,476505,0,561,476505,FALSE,,
3210,595,490544,824.4436975,0,561,479371,0,561,479371,FALSE,,
3220,595,496494,834.4436975,0,561,482321,0,561,482321,FALSE,,
3230,595,502444,844.4436975,0,561,485215,0,561,485215,FALSE,,
3240,595,508394,854.4436975,0,561,487925,0,561,487925,FALSE,,
3250,595,514344,864.4436975,0,561,490713,0,561,490713,FALSE,,
3260,595,520294,874.4436975,0,561,493364,0,561,493364,FALSE,,
3270,595,526244,884.4436975,0,561,495840,0,561,495840,FALSE,,
3280,595,532194,894.4436975,0,561,498169,0,561,498169,FALSE,,
3290,595,538144,904.4436975,0,561,500573,0,561,500573,FALSE,,
3300,595,544094,914.4436975,0,561,502923,0,561,502923,FALSE,,
3310,595,550044,924.4436975,0,561,505059,0,561,505059,FALSE,,
3320,595,555994,934.4436975,0,561,506943,0,561,506943,FALSE,,
3330,595,561944,944.4436975,0,561,508698,0,561,508698,FALSE,,
3340,595,567894,954.4436975,0,561,510378,0,561,510378,FALSE,,
3350,595,573844,964.4436975,0,561,511979,0,561,511979,FALSE,,
3360,595,579794,974.4436975,0,561,513471,0,561,513471,FALSE,,
3370,595,585744,984.4436975,0,561,514907,0,561,514907,FALSE,,
3380,595,591694,994.4436975,0,561,516301,0,561,516301,FALSE,,
3390,595,597644,1004.443697,0,561,517923,0,561,517923,FALSE,,
3400,595,603594,1014.443697,0,561,519507,0,561,519507,FALSE,,
3410,595,609544,1024.443697,0,561,520797,0,561,520797,FALSE,,
3420,595,615494,1034.443697,0,561,521847,0,561,521847,FALSE,,
3430,595,621444,1044.443697,0,561,522733,0,561,522733,FALSE,,
3440,595,627394,1054.443697,0,561,523537,0,561,523537,FALSE,,
3450,595,633344,1064.443697,0,561,524267,0,561,524267,FALSE,,
