step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1045,186,6901,18.06544503,2.763562121,186,42716,0.126564357,186,42716,FALSE,,
1050,170,5643,14.92857143,2.793323494,170,42622,0.133501107,170,42622,FALSE,,
1055,160,4714,12.47089947,2.917303075,160,42866,0.139040466,160,42866,FALSE,,
1060,178,4508,11.9893617,2.981519315,178,43087,0.14541929,178,43087,FALSE,,
1065,174,3802,10.19302949,2.711081552,174,42900,0.132076896,174,42900,FALSE,,
1070,181,3556,9.457446809,2.711200412,181,43836,0.132980828,181,43836,FALSE,,
1075,192,3715,9.959785523,2.445391679,192,44629,0.111096451,192,44629,FALSE,,
1080,175,3769,10.05066667,2.573877447,175,44375,0.123991726,175,44375,FALSE,,
1085,179,3670,9.760638298,2.614910286,179,44172,0.127318429,179,44172,FALSE,,
1090,181,3392,8.99734748,2.61324383,181,44911,0.126990877,181,44911,FALSE,,
1095,180,3162,8.387267905,2.509015932,180,45091,0.129618089,180,45091,FALSE,,
1100,175,2929,7.748677249,2.563538697,175,45834,0.146896316,175,45834,FALSE,,
1105,189,2905,7.72606383,2.305741383,189,46670,0.128840421,189,46670,FALSE,,
1110,189,2803,7.395778364,2.220214574,189,47132,0.118693217,189,47132,FALSE,,
1115,211,3151,8.292105263,2.222020076,211,47735,0.125949922,211,47735,FALSE,,
1120,184,3147,8.238219895,2.437872376,184,48144,0.13633489,184,48144,FALSE,,
1125,195,3574,9.283116883,2.474565308,195,48225,0.127009045,195,48225,FALSE,,
1130,218,4274,11.01546392,2.558318135,218,49091,0.126566261,218,49091,FALSE,,
1135,224,5097,13.13659794,2.575242101,224,49822,0.11659938,224,49822,FALSE,,
1140,241,5666,14.52820513,2.660467703,241,49474,0.11920359,241,49474,FALSE,,
1145,238,5964,15.29230769,2.629831766,238,50545,0.117289651,238,50545,FALSE,,
1150,254,6579,16.95618557,2.39908134,254,51184,0.103494206,254,51184,FALSE,,
1155,234,6027,15.53350515,2.445886993,234,50030,0.110288557,234,50030,FALSE,,
1160,194,4464,11.53488372,2.528806096,194,47861,0.122859779,194,47861,FALSE,,
1165,178,3209,8.291989664,2.355577339,178,48093,0.117340961,178,48093,FALSE,,
